Date 	 Name 	 ID 	 Gender 	 Appearance 	 Trial 	 Block 	 Bin 	 Condition 	 Category 	 Number 	 Valid 	 Keypress 	 Correct 	 RT 	 Realcorrect 	 Deadline 	 Timeout 	 Stimtrigger 	 Resptrigger 	 Fedtrigger 	 WithinTime 	 
13-Apr-2013	sub2310	2310	  2	  0	  1	  1	  1	  3	  6	  5	  0	  1	  0	14.71301	  1	0.60000	  1	 13	 34	 51	  0	
13-Apr-2013	sub2310	2310	  2	  0	  2	  1	  1	  3	  6	  5	  0	  1	  0	4.50219	  1	0.90000	  1	 13	 34	 51	  0	
13-Apr-2013	sub2310	2310	  2	  0	  3	  1	  1	  1	  1	  1	  1	  1	  1	12.73884	  1	0.90000	  1	 11	 30	 51	  0	
13-Apr-2013	sub2310	2310	  2	  0	  4	  1	  1	  3	  6	  5	  1	  1	  1	0.37160	  1	0.90000	  0	 13	 32	 33	  1	
13-Apr-2013	sub2310	2310	  2	  0	  5	  1	  1	  1	  1	  1	  1	  1	  1	0.30061	  1	0.90000	  0	 11	 30	 31	  1	
13-Apr-2013	sub2310	2310	  2	  0	  6	  1	  1	  6	  5	  5	  0	  2	  0	0.25078	  1	0.90000	  0	 16	 37	 48	  1	
13-Apr-2013	sub2310	2310	  2	  0	  7	  1	  1	  5	  4	  4	  1	  2	  0	0.42388	  0	0.90000	  0	 15	 45	 46	  1	
13-Apr-2013	sub2310	2310	  2	  0	  8	  1	  1	  1	  1	  1	  1	  1	  1	0.22551	  1	0.90000	  0	 11	 30	 31	  1	
13-Apr-2013	sub2310	2310	  2	  0	  9	  1	  1	  6	  5	  5	  1	  1	  0	0.18469	  0	0.90000	  0	 16	 45	 46	  1	
13-Apr-2013	sub2310	2310	  2	  0	 10	  1	  1	  1	  1	  1	  1	  1	  1	0.07284	  1	0.90000	  0	 11	 30	 31	  1	
13-Apr-2013	sub2310	2310	  2	  0	 11	  1	  1	  1	  1	  1	  1	  1	  1	0.22720	  1	0.90000	  0	 11	 30	 31	  1	
13-Apr-2013	sub2310	2310	  2	  0	 12	  1	  1	  3	  6	  5	  1	  1	  1	0.34078	  1	0.90000	  0	 13	 32	 33	  1	
13-Apr-2013	sub2310	2310	  2	  0	 13	  1	  1	  2	  2	  5	  1	  2	  1	0.26340	  1	0.90000	  0	 12	 30	 31	  1	
13-Apr-2013	sub2310	2310	  2	  0	 14	  1	  1	  1	  1	  1	  1	  1	  1	0.20150	  1	0.90000	  0	 11	 30	 31	  1	
13-Apr-2013	sub2310	2310	  2	  0	 15	  1	  1	  6	  5	  5	  1	  2	  1	0.34014	  1	0.90000	  0	 16	 35	 36	  1	
13-Apr-2013	sub2310	2310	  2	  0	 16	  1	  1	  2	  2	  5	  1	  2	  1	0.51372	  1	0.90000	  0	 12	 30	 31	  0	
13-Apr-2013	sub2310	2310	  2	  0	 17	  1	  1	  2	  2	  5	  1	  1	  0	0.00023	  0	0.90000	  0	 12	 40	 41	  1	
13-Apr-2013	sub2310	2310	  2	  0	 18	  1	  1	  1	  1	  1	  1	  2	  0	0.07120	  0	0.90000	  0	 11	 40	 41	  1	
13-Apr-2013	sub2310	2310	  2	  0	 19	  1	  1	  3	  6	  5	  0	  1	  0	0.00010	  1	0.90000	  0	 13	 34	 49	  1	
13-Apr-2013	sub2310	2310	  2	  0	 20	  1	  1	  4	  3	  5	  0	  1	  1	0.57835	  0	0.90000	  0	 14	 44	 39	  0	
