Date 	 Name 	 ID 	 Gender 	 Appearance 	 Trial 	 Block 	 Bin 	 Condition 	 Category 	 Number 	 Valid 	 Keypress 	 Correct 	 RT 	 Realcorrect 	 Deadline 	 Timeout 	 Stimtrigger 	 Resptrigger 	 Fedtrigger 	WithinTime
10-Apr-13	2305	2305	2	0	58	1	1	4	1	3	1	2	1	0.04703	1	0.9	0	14	32	33	0
10-Apr-13	2305	2305	2	0	59	1	1	1	4	1	1	1	1	0.10381	1	0.9	0	11	30	31	0
10-Apr-13	2305	2305	2	0	60	1	1	5	5	1	1	1	1	0.06909	1	0.9	0	15	35	36	0
10-Apr-13	2305	2305	2	0	61	1	1	5	5	1	1	1	1	0.47134	1	0.9	0	15	35	36	0
10-Apr-13	2305	2305	2	0	62	1	1	6	6	3	0	2	0	0.22091	1	0.9	0	16	37	48	0
10-Apr-13	2305	2305	2	0	63	1	1	2	2	4	1	2	1	0.09756	1	0.9	0	12	30	31	0
10-Apr-13	2305	2305	2	0	64	1	1	4	1	3	1	2	1	0.00345	1	0.9	0	14	32	33	0
10-Apr-13	2305	2305	2	0	65	1	1	3	3	3	1	2	0	0.47111	0	0.9	0	13	42	43	0
10-Apr-13	2305	2305	2	0	66	1	1	4	1	3	1	2	1	0.35621	1	0.9	0	14	32	33	0
10-Apr-13	2305	2305	2	0	67	1	1	2	2	4	1	2	1	0.43734	1	0.9	0	12	30	31	0
10-Apr-13	2305	2305	2	0	68	1	1	3	3	3	1	1	1	0.05312	1	0.9	0	13	32	33	0
10-Apr-13	2305	2305	2	0	69	1	1	2	2	4	1	2	1	0.49399	1	0.9	0	12	30	31	0
10-Apr-13	2305	2305	2	0	70	1	1	2	2	4	1	2	1	0.4348	1	0.9	0	12	30	31	0
10-Apr-13	2305	2305	2	0	71	1	1	2	2	4	1	2	1	0.04662	1	0.9	0	12	30	31	0
10-Apr-13	2305	2305	2	0	72	1	1	6	6	3	1	1	0	0.49553	0	0.9	0	16	45	46	0
10-Apr-13	2305	2305	2	0	73	1	1	1	4	1	1	2	0	0.4389	0	0.8	0	11	40	41	0
10-Apr-13	2305	2305	2	0	74	1	1	3	3	3	1	1	1	0.16544	1	0.8	0	13	32	33	0
10-Apr-13	2305	2305	2	0	75	1	1	2	2	4	1	2	1	0.43229	1	0.8	0	12	30	31	0
10-Apr-13	2305	2305	2	0	1	2	1	3	5	6	0	1	0	0.03366	1	0.6	0	13	34	49	0
10-Apr-13	2305	2305	2	0	2	2	1	2	6	6	1	1	0	0.23571	0	0.3	0	12	40	41	0
10-Apr-13	2305	2305	2	0	3	2	1	5	3	4	0	1	0	0.00992	1	0.3	0	15	37	48	0
10-Apr-13	2305	2305	2	0	4	2	1	1	4	6	1	1	1	0.46007	1	0.3	1	11	30	51	0
10-Apr-13	2305	2305	2	0	5	2	1	4	2	2	1	1	0	0.26179	0	0.9	0	14	42	43	0
10-Apr-13	2305	2305	2	0	6	2	1	4	2	2	1	2	1	0.03054	1	0.9	0	14	32	33	0
10-Apr-13	2305	2305	2	0	7	2	1	5	3	4	1	2	0	0.11085	0	0.9	0	15	45	46	0
10-Apr-13	2305	2305	2	0	8	2	1	2	6	6	1	2	1	0.10816	1	0.9	0	12	30	31	0
10-Apr-13	2305	2305	2	0	9	2	1	1	4	6	1	1	1	0.08906	1	0.9	0	11	30	31	0
10-Apr-13	2305	2305	2	0	10	2	1	2	6	6	1	2	1	0.14749	1	0.9	0	12	30	31	0
10-Apr-13	2305	2305	2	0	11	2	1	5	3	4	0	2	1	0.07827	0	0.9	0	15	47	38	0
10-Apr-13	2305	2305	2	0	12	2	1	3	5	6	1	2	0	0.1597	0	0.9	0	13	42	43	0
10-Apr-13	2305	2305	2	0	13	2	1	6	1	4	1	2	1	0.07984	1	0.9	0	16	35	36	0
10-Apr-13	2305	2305	2	0	14	2	1	1	4	6	1	1	1	0.07778	1	0.9	0	11	30	31	0
10-Apr-13	2305	2305	2	0	15	2	1	6	1	4	0	2	0	0.45777	1	0.9	0	16	37	48	0
10-Apr-13	2305	2305	2	0	16	2	1	6	1	4	0	1	1	0.47451	0	0.8	0	16	47	38	0
10-Apr-13	2305	2305	2	0	17	2	1	2	6	6	1	2	1	0.45639	1	0.8	0	12	30	31	0
10-Apr-13	2305	2305	2	0	18	2	1	6	1	4	0	1	1	0.23941	0	0.7	0	16	47	38	0
10-Apr-13	2305	2305	2	0	19	2	1	2	6	6	1	2	1	0.43568	1	0.7	0	12	30	31	0
10-Apr-13	2305	2305	2	0	20	2	1	5	3	4	1	1	1	0.47779	1	0.7	0	15	35	36	0
10-Apr-13	2305	2305	2	0	21	2	1	5	3	4	1	1	1	0.13867	1	0.6	0	15	35	36	0
10-Apr-13	2305	2305	2	0	22	2	1	2	6	6	1	2	1	0.44685	1	0.6	0	12	30	31	0
10-Apr-13	2305	2305	2	0	23	2	1	4	2	2	0	2	0	0.05634	1	0.6	0	14	34	49	0
10-Apr-13	2305	2305	2	0	24	2	1	4	2	2	1	1	0	0.46064	0	0.6	0	14	42	43	0
10-Apr-13	2305	2305	2	0	25	2	1	5	3	4	1	2	0	0.38205	0	0.6	0	15	45	46	0
10-Apr-13	2305	2305	2	0	26	2	1	6	1	4	1	1	0	0.08291	0	0.5	0	16	45	46	0
10-Apr-13	2305	2305	2	0	27	2	1	3	5	6	1	2	0	0.44151	0	0.5	0	13	42	43	0
10-Apr-13	2305	2305	2	0	28	2	1	5	3	4	0	1	0	0.04868	1	0.5	0	15	37	48	0
10-Apr-13	2305	2305	2	0	29	2	1	4	2	2	1	2	1	0.13651	1	0.5	0	14	32	33	0
10-Apr-13	2305	2305	2	0	30	2	1	5	3	4	1	1	1	0.03563	1	0.5	0	15	35	36	0
10-Apr-13	2305	2305	2	0	31	2	1	6	1	4	0	1	1	0.22728	0	0.5	0	16	47	38	0
10-Apr-13	2305	2305	2	0	32	2	1	6	1	4	1	1	0	0.4922	0	0.5	0	16	45	46	0
10-Apr-13	2305	2305	2	0	33	2	1	6	1	4	0	1	1	0.45379	0	0.5	0	16	47	38	0
10-Apr-13	2305	2305	2	0	34	2	1	6	1	4	0	1	1	0.37738	0	0.5	0	16	47	38	0
10-Apr-13	2305	2305	2	0	35	2	1	2	6	6	1	2	1	0.03556	1	0.4	0	12	30	31	0
10-Apr-13	2305	2305	2	0	36	2	1	4	2	2	1	0	0	0	0	0.4	1	14	0	51	0
10-Apr-13	2305	2305	2	0	37	2	1	1	4	6	1	1	1	0.3172	1	0.7	0	11	30	31	0
10-Apr-13	2305	2305	2	0	38	2	1	1	4	6	1	1	1	0.40323	1	0.7	0	11	30	31	0
10-Apr-13	2305	2305	2	0	39	2	1	3	5	6	1	1	1	0.30282	1	0.7	0	13	32	33	0
10-Apr-13	2305	2305	2	0	40	2	1	5	3	4	0	1	0	0.42398	1	0.7	0	15	37	48	0
10-Apr-13	2305	2305	2	0	41	2	1	6	1	4	1	2	1	0.00481	1	0.6	0	16	35	36	0
10-Apr-13	2305	2305	2	0	42	2	1	4	2	2	1	2	1	0.44878	1	0.6	0	14	32	33	0
10-Apr-13	2305	2305	2	0	43	2	1	1	4	6	1	1	1	0.11232	1	0.6	0	11	30	31	0
10-Apr-13	2305	2305	2	0	44	2	1	3	5	6	1	2	0	0.39855	0	0.6	0	13	42	43	0
10-Apr-13	2305	2305	2	0	45	2	1	1	4	6	1	1	1	0.28303	1	0.6	0	11	30	31	0
10-Apr-13	2305	2305	2	0	46	2	1	2	6	6	1	1	0	0.25439	0	0.6	0	12	40	41	0
10-Apr-13	2305	2305	2	0	47	2	1	4	2	2	1	2	1	0.12244	1	0.6	0	14	32	33	0
10-Apr-13	2305	2305	2	0	48	2	1	5	3	4	1	1	1	0.42428	1	0.6	0	15	35	36	0
10-Apr-13	2305	2305	2	0	49	2	1	3	5	6	1	2	0	0.00775	0	0.6	0	13	42	43	0
10-Apr-13	2305	2305	2	0	50	2	1	2	6	6	1	1	0	0.41141	0	0.6	0	12	40	41	0
10-Apr-13	2305	2305	2	0	51	2	1	4	2	2	1	1	0	0.35551	0	0.5	0	14	42	43	0
10-Apr-13	2305	2305	2	0	52	2	1	2	6	6	1	2	1	0.29588	1	0.5	0	12	30	31	0
10-Apr-13	2305	2305	2	0	53	2	1	1	4	6	1	1	1	0.00869	1	0.5	0	11	30	31	0
10-Apr-13	2305	2305	2	0	54	2	1	1	4	6	1	1	1	0.49653	1	0.5	0	11	30	31	0
10-Apr-13	2305	2305	2	0	55	2	1	2	6	6	1	2	1	0.38895	1	0.5	0	12	30	31	0
10-Apr-13	2305	2305	2	0	56	2	1	6	1	4	1	2	1	0.01473	1	0.5	0	16	35	36	0
10-Apr-13	2305	2305	2	0	57	2	1	3	5	6	1	2	0	0.01647	0	0.5	0	13	42	43	0
10-Apr-13	2305	2305	2	0	58	2	1	2	6	6	1	2	1	0.11469	1	0.5	0	12	30	31	0
10-Apr-13	2305	2305	2	0	59	2	1	5	3	4	1	1	1	0.47376	1	0.5	0	15	35	36	0
10-Apr-13	2305	2305	2	0	60	2	1	3	5	6	0	1	0	0.42989	1	0.5	0	13	34	49	0
10-Apr-13	2305	2305	2	0	61	2	1	3	5	6	1	1	1	0.02353	1	0.5	0	13	32	33	0
10-Apr-13	2305	2305	2	0	62	2	1	2	6	6	1	2	1	0.44663	1	0.5	0	12	30	31	0
10-Apr-13	2305	2305	2	0	63	2	1	1	4	6	1	1	1	0.05644	1	0.5	0	11	30	31	0
10-Apr-13	2305	2305	2	0	64	2	1	3	5	6	1	1	1	0.1272	1	0.5	0	13	32	33	0
10-Apr-13	2305	2305	2	0	65	2	1	4	2	2	0	2	0	0.20064	1	0.5	0	14	34	49	0
10-Apr-13	2305	2305	2	0	66	2	1	1	4	6	1	1	1	0.4529	1	0.5	0	11	30	31	0
10-Apr-13	2305	2305	2	0	67	2	1	4	2	2	1	1	0	0.41999	0	0.5	0	14	42	43	0
10-Apr-13	2305	2305	2	0	68	2	1	6	1	4	0	1	1	0.04087	0	0.4	0	16	47	38	0
10-Apr-13	2305	2305	2	0	69	2	1	5	3	4	0	1	0	0.4283	1	0.4	1	15	37	51	0
10-Apr-13	2305	2305	2	0	70	2	1	6	1	4	1	1	0	0.25604	0	0.6	0	16	45	46	0
10-Apr-13	2305	2305	2	0	71	2	1	3	5	6	1	1	1	0.11418	1	0.6	0	13	32	33	0
10-Apr-13	2305	2305	2	0	72	2	1	1	4	6	1	1	1	0.03727	1	0.6	0	11	30	31	0
10-Apr-13	2305	2305	2	0	73	2	1	4	2	2	1	1	0	0.15501	0	0.6	0	14	42	43	0
10-Apr-13	2305	2305	2	0	74	2	1	3	5	6	1	1	1	0.41387	1	0.6	0	13	32	33	0
10-Apr-13	2305	2305	2	0	75	2	1	3	5	6	0	1	0	0.39717	1	0.6	0	13	34	49	0
10-Apr-13	2305	2305	2	0	76	2	2	6	1	4	1	1	0	0.05846	0	0.5	0	26	85	86	0
10-Apr-13	2305	2305	2	0	77	2	2	2	6	6	1	2	1	0.41005	1	0.5	0	22	60	61	0
10-Apr-13	2305	2305	2	0	78	2	2	1	4	6	1	1	1	0.46968	1	0.5	0	21	60	61	0
10-Apr-13	2305	2305	2	0	79	2	2	6	1	4	0	2	0	0.43896	1	0.5	0	26	67	88	0
10-Apr-13	2305	2305	2	0	80	2	2	1	4	6	1	1	1	0.48893	1	0.5	0	21	60	61	0
10-Apr-13	2305	2305	2	0	81	2	2	1	4	6	1	1	1	0.49355	1	0.5	0	21	60	61	0
10-Apr-13	2305	2305	2	0	82	2	2	2	6	6	1	2	1	0.03313	1	0.5	0	22	60	61	0
10-Apr-13	2305	2305	2	0	83	2	2	2	6	6	1	2	1	0.27253	1	0.5	0	22	60	61	0
10-Apr-13	2305	2305	2	0	84	2	2	5	3	4	0	1	0	0.03093	1	0.5	0	25	67	88	0
10-Apr-13	2305	2305	2	0	85	2	2	4	2	2	1	2	1	0.42647	1	0.5	0	24	62	63	0
10-Apr-13	2305	2305	2	0	86	2	2	4	2	2	1	1	0	0.48848	0	0.5	0	24	82	83	0
10-Apr-13	2305	2305	2	0	87	2	2	3	5	6	0	1	0	0.05077	1	0.5	0	23	64	89	0
10-Apr-13	2305	2305	2	0	88	2	2	3	5	6	1	2	0	0.43142	0	0.5	0	23	82	83	0
10-Apr-13	2305	2305	2	0	89	2	2	3	5	6	1	2	0	0.31277	0	0.5	0	23	82	83	0
10-Apr-13	2305	2305	2	0	90	2	2	3	5	6	0	1	0	0.30312	1	0.5	0	23	64	89	0
10-Apr-13	2305	2305	2	0	91	2	2	5	3	4	0	1	0	0.19775	1	0.5	0	25	67	88	0
10-Apr-13	2305	2305	2	0	92	2	2	5	3	4	0	2	1	0.36123	0	0.5	0	25	87	68	0
10-Apr-13	2305	2305	2	0	93	2	2	2	6	6	1	1	0	0.17645	0	0.5	0	22	80	81	0
10-Apr-13	2305	2305	2	0	94	2	2	1	4	6	1	1	1	0.01265	1	0.5	0	21	60	61	0
10-Apr-13	2305	2305	2	0	95	2	2	3	5	6	1	2	0	0.18625	0	0.5	0	23	82	83	0
10-Apr-13	2305	2305	2	0	96	2	2	4	2	2	0	2	0	0.40672	1	0.5	0	24	64	89	0
10-Apr-13	2305	2305	2	0	97	2	2	6	1	4	1	1	0	0.09017	0	0.5	0	26	85	86	0
10-Apr-13	2305	2305	2	0	98	2	2	6	1	4	0	1	1	0.42949	0	0.5	0	26	87	68	0
10-Apr-13	2305	2305	2	0	99	2	2	4	2	2	1	2	1	0.44459	1	0.5	0	24	62	63	0
10-Apr-13	2305	2305	2	0	100	2	2	1	4	6	1	1	1	0.48135	1	0.5	0	21	60	61	0
10-Apr-13	2305	2305	2	0	101	2	2	6	1	4	1	2	1	0.38098	1	0.4	0	26	65	66	0
10-Apr-13	2305	2305	2	0	102	2	2	6	1	4	1	1	0	0.43706	0	0.4	1	26	85	51	0
10-Apr-13	2305	2305	2	0	103	2	2	1	4	6	1	1	1	0.48852	1	0.5	0	21	60	61	0
10-Apr-13	2305	2305	2	0	104	2	2	2	6	6	1	2	1	0.4088	1	0.5	0	22	60	61	0
10-Apr-13	2305	2305	2	0	105	2	2	5	3	4	0	1	0	0.45076	1	0.5	0	25	67	88	0
10-Apr-13	2305	2305	2	0	106	2	2	2	6	6	1	2	1	0.35985	1	0.5	0	22	60	61	0
10-Apr-13	2305	2305	2	0	107	2	2	2	6	6	1	2	1	0.4022	1	0.5	0	22	60	61	0
10-Apr-13	2305	2305	2	0	108	2	2	4	2	2	0	2	0	0.39969	1	0.5	0	24	64	89	0
10-Apr-13	2305	2305	2	0	109	2	2	4	2	2	1	2	1	0.37911	1	0.5	0	24	62	63	0
10-Apr-13	2305	2305	2	0	110	2	2	3	5	6	1	1	1	0.04414	1	0.5	0	23	62	63	0
10-Apr-13	2305	2305	2	0	111	2	2	1	4	6	1	1	1	0.11167	1	0.5	0	21	60	61	0
10-Apr-13	2305	2305	2	0	112	2	2	5	3	4	0	2	1	0.33213	0	0.5	0	25	87	68	0
10-Apr-13	2305	2305	2	0	113	2	2	3	5	6	1	2	0	0.08786	0	0.5	0	23	82	83	0
10-Apr-13	2305	2305	2	0	114	2	2	4	2	2	1	1	0	0.09524	0	0.5	0	24	82	83	0
10-Apr-13	2305	2305	2	0	115	2	2	6	1	4	0	1	1	0.00693	0	0.5	0	26	87	68	0
10-Apr-13	2305	2305	2	0	116	2	2	2	6	6	1	2	1	0.01637	1	0.5	0	22	60	61	0
10-Apr-13	2305	2305	2	0	117	2	2	4	2	2	1	1	0	0.35623	0	0.5	0	24	82	83	0
10-Apr-13	2305	2305	2	0	118	2	2	2	6	6	1	2	1	0.00344	1	0.5	0	22	60	61	0
10-Apr-13	2305	2305	2	0	119	2	2	5	3	4	0	2	1	0.08558	0	0.5	0	25	87	68	0
10-Apr-13	2305	2305	2	0	120	2	2	6	1	4	1	2	1	0.04973	1	0.5	0	26	65	66	0
10-Apr-13	2305	2305	2	0	121	2	2	3	5	6	1	2	0	0.41452	0	0.5	0	23	82	83	0
10-Apr-13	2305	2305	2	0	122	2	2	2	6	6	1	2	1	0.31587	1	0.5	0	22	60	61	0
10-Apr-13	2305	2305	2	0	123	2	2	1	4	6	1	2	0	0.36496	0	0.5	0	21	80	81	0
10-Apr-13	2305	2305	2	0	124	2	2	4	2	2	0	2	0	0.42286	1	0.5	0	24	64	89	0
10-Apr-13	2305	2305	2	0	125	2	2	5	3	4	0	1	0	0.2796	1	0.5	0	25	67	88	0
10-Apr-13	2305	2305	2	0	126	2	2	1	4	6	1	2	0	0.36079	0	0.5	0	21	80	81	0
10-Apr-13	2305	2305	2	0	127	2	2	1	4	6	1	1	1	0.3585	1	0.5	0	21	60	61	0
10-Apr-13	2305	2305	2	0	128	2	2	5	3	4	0	1	0	0.34689	1	0.5	0	25	67	88	0
10-Apr-13	2305	2305	2	0	129	2	2	5	3	4	0	1	0	0.40301	1	0.5	0	25	67	88	0
10-Apr-13	2305	2305	2	0	130	2	2	4	2	2	1	2	1	0.08954	1	0.5	0	24	62	63	0
10-Apr-13	2305	2305	2	0	131	2	2	5	3	4	0	2	1	0.46846	0	0.5	0	25	87	68	0
10-Apr-13	2305	2305	2	0	132	2	2	6	1	4	0	1	1	0.43488	0	0.5	0	26	87	68	0
10-Apr-13	2305	2305	2	0	133	2	2	6	1	4	0	2	0	0.06576	1	0.5	0	26	67	88	0
10-Apr-13	2305	2305	2	0	134	2	2	3	5	6	1	2	0	0.46553	0	0.5	0	23	82	83	0
10-Apr-13	2305	2305	2	0	135	2	2	1	4	6	1	2	0	0.28152	0	0.4	0	21	80	81	0
10-Apr-13	2305	2305	2	0	136	2	2	5	3	4	0	2	1	0.10232	0	0.4	0	25	87	68	0
10-Apr-13	2305	2305	2	0	137	2	2	5	3	4	0	2	1	0.45146	0	0.4	1	25	87	51	0
10-Apr-13	2305	2305	2	0	138	2	2	3	5	6	1	2	0	0.00287	0	0.5	0	23	82	83	0
10-Apr-13	2305	2305	2	0	139	2	2	2	6	6	1	2	1	0.04268	1	0.5	0	22	60	61	0
10-Apr-13	2305	2305	2	0	140	2	2	3	5	6	1	2	0	0.43682	0	0.5	0	23	82	83	0
10-Apr-13	2305	2305	2	0	141	2	2	2	6	6	1	2	1	0.08361	1	0.5	0	22	60	61	0
10-Apr-13	2305	2305	2	0	142	2	2	6	1	4	1	2	1	0.10188	1	0.5	0	26	65	66	0
10-Apr-13	2305	2305	2	0	143	2	2	6	1	4	0	2	0	0.00611	1	0.5	0	26	67	88	0
10-Apr-13	2305	2305	2	0	144	2	2	4	2	2	1	1	0	0.13683	0	0.5	0	24	82	83	0
10-Apr-13	2305	2305	2	0	145	2	2	5	3	4	0	2	1	0.0148	0	0.5	0	25	87	68	0
10-Apr-13	2305	2305	2	0	146	2	2	4	2	2	1	2	1	0.4743	1	0.5	0	24	62	63	0
10-Apr-13	2305	2305	2	0	147	2	2	4	2	2	1	2	1	0.40378	1	0.5	0	24	62	63	0
10-Apr-13	2305	2305	2	0	148	2	2	1	4	6	1	1	1	0.03952	1	0.5	0	21	60	61	0
10-Apr-13	2305	2305	2	0	149	2	2	3	5	6	1	2	0	0.1882	0	0.5	0	23	82	83	0
10-Apr-13	2305	2305	2	0	150	2	2	1	4	6	1	2	0	0.23769	0	0.5	0	21	80	81	0
10-Apr-13	2305	2305	2	0	1	3	1	6	2	3	0	2	0	0.48615	1	0.6	0	16	37	48	0
10-Apr-13	2305	2305	2	0	2	3	1	4	6	4	1	2	1	0.06182	1	0.3	0	14	32	33	0
10-Apr-13	2305	2305	2	0	3	3	1	2	1	1	1	1	0	0.07974	0	0.3	0	12	40	41	0
10-Apr-13	2305	2305	2	0	4	3	1	1	4	5	1	1	1	0.1647	1	0.3	0	11	30	31	0
10-Apr-13	2305	2305	2	0	5	3	1	6	2	3	0	2	0	0.05414	1	0.3	0	16	37	48	0
10-Apr-13	2305	2305	2	0	6	3	1	6	2	3	0	1	1	0.49609	0	0.3	1	16	47	51	0
10-Apr-13	2305	2305	2	0	7	3	1	2	1	1	1	2	1	0.06876	1	0.9	0	12	30	31	0
10-Apr-13	2305	2305	2	0	8	3	1	2	1	1	1	2	1	0.02826	1	0.9	0	12	30	31	0
10-Apr-13	2305	2305	2	0	9	3	1	2	1	1	1	2	1	0.42767	1	0.9	0	12	30	31	0
10-Apr-13	2305	2305	2	0	10	3	1	3	5	5	1	1	1	0.48049	1	0.9	0	13	32	33	0
10-Apr-13	2305	2305	2	0	11	3	1	3	5	5	1	1	1	0.05908	1	0.9	0	13	32	33	0
10-Apr-13	2305	2305	2	0	12	3	1	4	6	4	1	1	0	0.38934	0	0.9	0	14	42	43	0
10-Apr-13	2305	2305	2	0	13	3	1	1	4	5	1	1	1	0.4983	1	0.9	0	11	30	31	0
10-Apr-13	2305	2305	2	0	14	3	1	6	2	3	0	1	1	0.08279	0	0.9	0	16	47	38	0
10-Apr-13	2305	2305	2	0	15	3	1	6	2	3	1	1	0	0.4191	0	0.9	0	16	45	46	0
