Date 	 Name 	 ID 	 Gender 	 Appearance 	 Trial 	 Block 	 Bin 	 Condition 	 Category 	 Number 	 Valid 	 Keypress 	 Correct 	 RT 	 Realcorrect 	 Deadline 	 Timeout 	 Stimtrigger 	 Resptrigger 	 Fedtrigger 	WithinTime
10-Apr-13	sub2306	2306	2	1	2	2	1	6	1	2	1	2	1	0.46683	1	0.3	1	16	35	51	0
10-Apr-13	sub2306	2306	2	1	3	2	1	4	2	2	1	2	1	0.46793	1	0.9	0	14	32	33	0
10-Apr-13	sub2306	2306	2	1	4	2	1	6	1	2	1	2	1	0.44388	1	0.9	0	16	35	36	0
10-Apr-13	sub2306	2306	2	1	5	2	1	3	6	6	1	2	0	0.49557	0	0.9	0	13	42	43	0
10-Apr-13	sub2306	2306	2	1	6	2	1	6	1	2	0	2	0	0.34987	1	0.9	0	16	37	48	0
10-Apr-13	sub2306	2306	2	1	7	2	1	5	3	3	1	1	1	0.49223	1	0.9	0	15	35	36	0
10-Apr-13	sub2306	2306	2	1	8	2	1	1	5	6	1	2	0	0.00739	0	0.9	0	11	40	41	0
10-Apr-13	sub2306	2306	2	1	9	2	1	3	6	6	1	1	1	0.0033	1	0.9	0	13	32	33	0
10-Apr-13	sub2306	2306	2	1	10	2	1	2	4	3	1	2	1	0.13466	1	0.9	0	12	30	31	0
10-Apr-13	sub2306	2306	2	1	11	2	1	3	6	6	1	1	1	0.40724	1	0.9	0	13	32	33	0
10-Apr-13	sub2306	2306	2	1	12	2	1	4	2	2	0	2	0	0.34548	1	0.9	0	14	34	49	0
10-Apr-13	sub2306	2306	2	1	13	2	1	5	3	3	0	1	0	0.46307	1	0.9	0	15	37	48	0
10-Apr-13	sub2306	2306	2	1	14	2	1	2	4	3	1	2	1	0.47303	1	0.9	0	12	30	31	0
10-Apr-13	sub2306	2306	2	1	15	2	1	2	4	3	1	2	1	0.41769	1	0.9	0	12	30	31	0
10-Apr-13	sub2306	2306	2	1	16	2	1	3	6	6	1	1	1	0.05259	1	0.8	0	13	32	33	0
10-Apr-13	sub2306	2306	2	1	17	2	1	1	5	6	1	2	0	0.45452	0	0.8	0	11	40	41	0
10-Apr-13	sub2306	2306	2	1	18	2	1	1	5	6	1	2	0	0.41808	0	0.7	0	11	40	41	0
10-Apr-13	sub2306	2306	2	1	19	2	1	4	2	2	1	2	1	0.00191	1	0.7	0	14	32	33	0
10-Apr-13	sub2306	2306	2	1	20	2	1	5	3	3	1	1	1	0.38857	1	0.7	0	15	35	36	0
10-Apr-13	sub2306	2306	2	1	21	2	1	5	3	3	0	1	0	0.43135	1	0.6	0	15	37	48	0
10-Apr-13	sub2306	2306	2	1	22	2	1	6	1	2	1	2	1	0.43503	1	0.6	0	16	35	36	0
10-Apr-13	sub2306	2306	2	1	23	2	1	5	3	3	0	1	0	0.43262	1	0.6	0	15	37	48	0
10-Apr-13	sub2306	2306	2	1	24	2	1	2	4	3	1	2	1	0.00009	1	0.6	0	12	30	31	0
10-Apr-13	sub2306	2306	2	1	25	2	1	6	1	2	1	2	1	0.3731	1	0.6	0	16	35	36	0
10-Apr-13	sub2306	2306	2	1	26	2	1	4	2	2	1	2	1	0.46063	1	0.5	0	14	32	33	0
10-Apr-13	sub2306	2306	2	1	27	2	1	2	4	3	1	2	1	0.38776	1	0.5	0	12	30	31	0
10-Apr-13	sub2306	2306	2	1	28	2	1	4	2	2	1	2	1	0.41629	1	0.5	0	14	32	33	0
10-Apr-13	sub2306	2306	2	1	29	2	1	6	1	2	0	2	0	0.38477	1	0.5	0	16	37	48	0
10-Apr-13	sub2306	2306	2	1	30	2	1	5	3	3	1	1	1	0.46888	1	0.5	0	15	35	36	0
10-Apr-13	sub2306	2306	2	1	31	2	1	3	6	6	1	1	1	0.06126	1	0.5	0	13	32	33	0
10-Apr-13	sub2306	2306	2	1	32	2	1	5	3	3	0	1	0	0.4023	1	0.5	0	15	37	48	0
10-Apr-13	sub2306	2306	2	1	33	2	1	2	4	3	1	2	1	0.39	1	0.5	0	12	30	31	0
10-Apr-13	sub2306	2306	2	1	34	2	1	2	4	3	1	2	1	0.33546	1	0.5	0	12	30	31	0
10-Apr-13	sub2306	2306	2	1	35	2	1	1	5	6	1	2	0	0.38516	0	0.4	0	11	40	41	0
10-Apr-13	sub2306	2306	2	1	36	2	1	3	6	6	1	1	1	0.48409	1	0.4	1	13	32	51	0
10-Apr-13	sub2306	2306	2	1	37	2	1	1	5	6	1	1	1	0.42524	1	0.7	0	11	30	31	0
10-Apr-13	sub2306	2306	2	1	38	2	1	5	3	3	0	1	0	0.48175	1	0.7	0	15	37	48	0
10-Apr-13	sub2306	2306	2	1	39	2	1	1	5	6	1	2	0	0.10487	0	0.7	0	11	40	41	0
10-Apr-13	sub2306	2306	2	1	40	2	1	2	4	3	1	2	1	0.02165	1	0.7	0	12	30	31	0
10-Apr-13	sub2306	2306	2	1	41	2	1	6	1	2	1	2	1	0.38605	1	0.6	0	16	35	36	0
10-Apr-13	sub2306	2306	2	1	42	2	1	2	4	3	1	2	1	0.36479	1	0.6	0	12	30	31	0
10-Apr-13	sub2306	2306	2	1	43	2	1	2	4	3	1	2	1	0.36391	1	0.6	0	12	30	31	0
10-Apr-13	sub2306	2306	2	1	44	2	1	4	2	2	1	2	1	0.43126	1	0.6	0	14	32	33	0
10-Apr-13	sub2306	2306	2	1	45	2	1	3	6	6	0	2	1	0.47398	0	0.6	0	13	44	39	0
10-Apr-13	sub2306	2306	2	1	46	2	1	4	2	2	0	2	0	0.4638	1	0.6	0	14	34	49	0
10-Apr-13	sub2306	2306	2	1	47	2	1	1	5	6	1	2	0	0.46255	0	0.6	0	11	40	41	0
10-Apr-13	sub2306	2306	2	1	48	2	1	5	3	3	0	1	0	0.47994	1	0.6	0	15	37	48	0
10-Apr-13	sub2306	2306	2	1	49	2	1	1	5	6	1	2	0	0.41691	0	0.6	0	11	40	41	0
10-Apr-13	sub2306	2306	2	1	50	2	1	6	1	2	1	2	1	0.43584	1	0.6	0	16	35	36	0
10-Apr-13	sub2306	2306	2	1	51	2	1	6	1	2	0	2	0	0.3534	1	0.5	0	16	37	48	0
10-Apr-13	sub2306	2306	2	1	52	2	1	4	2	2	1	2	1	0.07803	1	0.5	0	14	32	33	0
10-Apr-13	sub2306	2306	2	1	53	2	1	5	3	3	1	1	1	0.44112	1	0.5	0	15	35	36	0
10-Apr-13	sub2306	2306	2	1	54	2	1	4	2	2	1	1	0	0.42357	0	0.5	0	14	42	43	0
10-Apr-13	sub2306	2306	2	1	55	2	1	2	4	3	1	2	1	0.37849	1	0.5	0	12	30	31	0
10-Apr-13	sub2306	2306	2	1	56	2	1	1	5	6	1	2	0	0.3548	0	0.5	0	11	40	41	0
10-Apr-13	sub2306	2306	2	1	57	2	1	4	2	2	1	2	1	0.49228	1	0.5	0	14	32	33	0
10-Apr-13	sub2306	2306	2	1	58	2	1	3	6	6	1	1	1	0.00452	1	0.5	0	13	32	33	0
10-Apr-13	sub2306	2306	2	1	59	2	1	1	5	6	1	1	1	0.40117	1	0.5	0	11	30	31	0
10-Apr-13	sub2306	2306	2	1	60	2	1	1	5	6	1	1	1	0.41943	1	0.5	0	11	30	31	0
10-Apr-13	sub2306	2306	2	1	61	2	1	5	3	3	1	1	1	0.47853	1	0.5	0	15	35	36	0
10-Apr-13	sub2306	2306	2	1	62	2	1	1	5	6	1	2	0	0.38154	0	0.5	0	11	40	41	0
10-Apr-13	sub2306	2306	2	1	63	2	1	3	6	6	0	1	0	0.46057	1	0.5	0	13	34	49	0
10-Apr-13	sub2306	2306	2	1	64	2	1	6	1	2	0	2	0	0.44765	1	0.5	0	16	37	48	0
10-Apr-13	sub2306	2306	2	1	65	2	1	3	6	6	1	1	1	0.47534	1	0.5	0	13	32	33	0
10-Apr-13	sub2306	2306	2	1	66	2	1	2	4	3	1	2	1	0.42791	1	0.5	0	12	30	31	0
10-Apr-13	sub2306	2306	2	1	67	2	1	4	2	2	1	2	1	0.46567	1	0.5	0	14	32	33	0
10-Apr-13	sub2306	2306	2	1	68	2	1	6	1	2	0	2	0	0.38118	1	0.4	0	16	37	48	0
