Date 	 Name 	 ID 	 Gender 	 Appearance 	 Trial 	 Block 	 Bin 	 Condition 	 Category 	 Number 	 Valid 	 Keypress 	 Correct 	 RT 	 Realcorrect 	 Deadline 	 Timeout 	 Stimtrigger 	 Resptrigger 	 Fedtrigger 	 WithinTime 	 
23-Apr-2013	sub2326	2326	  2	  0	  1	  1	  1	  1	  4	  6	  1	  1	  1	0.70987	  1	0.60000	  1	 11	 30	 51	  0	
23-Apr-2013	sub2326	2326	  2	  0	  2	  1	  1	  4	  1	  2	  1	  1	  0	0.09473	  0	0.90000	  0	 14	 42	 43	  1	
23-Apr-2013	sub2326	2326	  2	  0	  3	  1	  1	  2	  5	  6	  1	  1	  0	0.07193	  0	0.90000	  0	 12	 40	 41	  1	
23-Apr-2013	sub2326	2326	  2	  0	  4	  1	  1	  1	  4	  6	  1	  1	  1	0.46794	  1	0.90000	  0	 11	 30	 31	  1	
23-Apr-2013	sub2326	2326	  2	  0	  5	  1	  1	  1	  4	  6	  1	  2	  0	0.58680	  0	0.90000	  0	 11	 40	 41	  0	
23-Apr-2013	sub2326	2326	  2	  0	  6	  1	  1	  2	  5	  6	  1	  2	  1	0.97135	  1	0.90000	  1	 12	 30	 51	  0	
23-Apr-2013	sub2326	2326	  2	  0	  7	  1	  1	  6	  2	  3	  1	  1	  0	0.05283	  0	0.90000	  0	 16	 45	 46	  1	
23-Apr-2013	sub2326	2326	  2	  0	  8	  1	  1	  5	  6	  6	  1	  2	  0	0.54440	  0	0.90000	  0	 15	 45	 46	  0	
23-Apr-2013	sub2326	2326	  2	  0	  9	  1	  1	  3	  3	  2	  1	  2	  0	0.56796	  0	0.90000	  0	 13	 42	 43	  0	
23-Apr-2013	sub2326	2326	  2	  0	 10	  1	  1	  5	  6	  6	  1	  2	  0	0.49346	  0	0.90000	  0	 15	 45	 46	  1	
23-Apr-2013	sub2326	2326	  2	  0	 11	  1	  1	  3	  3	  2	  0	  2	  1	0.45533	  0	0.90000	  0	 13	 44	 39	  1	
23-Apr-2013	sub2326	2326	  2	  0	 12	  1	  1	  3	  3	  2	  1	  1	  1	0.35954	  1	0.90000	  0	 13	 32	 33	  1	
23-Apr-2013	sub2326	2326	  2	  0	 13	  1	  1	  4	  1	  2	  1	  2	  1	0.21561	  1	0.90000	  0	 14	 32	 33	  1	
23-Apr-2013	sub2326	2326	  2	  0	 14	  1	  1	  1	  4	  6	  1	  1	  1	1.09311	  1	0.90000	  1	 11	 30	 51	  0	
23-Apr-2013	sub2326	2326	  2	  0	 15	  1	  1	  3	  3	  2	  1	  2	  0	0.22593	  0	0.90000	  0	 13	 42	 43	  1	
23-Apr-2013	sub2326	2326	  2	  0	 16	  1	  1	  4	  1	  2	  1	  2	  1	0.95116	  1	0.90000	  1	 14	 32	 51	  0	
23-Apr-2013	sub2326	2326	  2	  0	 17	  1	  1	  2	  5	  6	  1	  1	  0	0.46863	  0	0.90000	  0	 12	 40	 41	  1	
23-Apr-2013	sub2326	2326	  2	  0	 18	  1	  1	  3	  3	  2	  0	  2	  1	0.52793	  0	0.90000	  0	 13	 44	 39	  0	
23-Apr-2013	sub2326	2326	  2	  0	 19	  1	  1	  2	  5	  6	  1	  1	  0	0.45859	  0	0.90000	  0	 12	 40	 41	  1	
23-Apr-2013	sub2326	2326	  2	  0	 20	  1	  1	  6	  2	  3	  1	  2	  1	0.67476	  1	0.90000	  0	 16	 35	 36	  0	
23-Apr-2013	sub2326	2326	  2	  0	 21	  1	  1	  6	  2	  3	  0	  1	  1	0.50324	  0	0.90000	  0	 16	 47	 38	  0	
23-Apr-2013	sub2326	2326	  2	  0	 22	  1	  1	  3	  3	  2	  1	  2	  0	0.34689	  0	0.90000	  0	 13	 42	 43	  1	
23-Apr-2013	sub2326	2326	  2	  0	 23	  1	  1	  6	  2	  3	  0	  1	  1	0.19639	  0	0.90000	  0	 16	 47	 38	  1	
23-Apr-2013	sub2326	2326	  2	  0	 24	  1	  1	  1	  4	  6	  1	  1	  1	0.41607	  1	0.90000	  0	 11	 30	 31	  1	
23-Apr-2013	sub2326	2326	  2	  0	 25	  1	  1	  5	  6	  6	  0	  2	  1	0.26476	  0	0.90000	  0	 15	 47	 38	  1	
23-Apr-2013	sub2326	2326	  2	  0	 26	  1	  1	  5	  6	  6	  1	  2	  0	0.56634	  0	0.90000	  0	 15	 45	 46	  0	
23-Apr-2013	sub2326	2326	  2	  0	 27	  1	  1	  6	  2	  3	  0	  2	  0	0.39869	  1	0.90000	  0	 16	 37	 48	  1	
23-Apr-2013	sub2326	2326	  2	  0	 28	  1	  1	  5	  6	  6	  0	  2	  1	0.51774	  0	0.90000	  0	 15	 47	 38	  0	
23-Apr-2013	sub2326	2326	  2	  0	 29	  1	  1	  3	  3	  2	  0	  2	  1	0.12578	  0	0.90000	  0	 13	 44	 39	  1	
23-Apr-2013	sub2326	2326	  2	  0	 30	  1	  1	  3	  3	  2	  1	  2	  0	0.42271	  0	0.90000	  0	 13	 42	 43	  1	
23-Apr-2013	sub2326	2326	  2	  0	 31	  1	  1	  6	  2	  3	  0	  1	  1	0.22485	  0	0.90000	  0	 16	 47	 38	  1	
23-Apr-2013	sub2326	2326	  2	  0	 32	  1	  1	  2	  5	  6	  1	  2	  1	0.25179	  1	0.90000	  0	 12	 30	 31	  1	
23-Apr-2013	sub2326	2326	  2	  0	 33	  1	  1	  2	  5	  6	  1	  1	  0	0.17814	  0	0.90000	  0	 12	 40	 41	  1	
23-Apr-2013	sub2326	2326	  2	  0	 34	  1	  1	  4	  1	  2	  1	  2	  1	0.16162	  1	0.90000	  0	 14	 32	 33	  1	
23-Apr-2013	sub2326	2326	  2	  0	 35	  1	  1	  2	  5	  6	  1	  2	  1	1.19206	  1	0.90000	  1	 12	 30	 51	  0	
23-Apr-2013	sub2326	2326	  2	  0	 36	  1	  1	  5	  6	  6	  1	  2	  0	0.49293	  0	0.90000	  0	 15	 45	 46	  1	
23-Apr-2013	sub2326	2326	  2	  0	 37	  1	  1	  5	  6	  6	  0	  2	  1	1.09592	  0	0.90000	  1	 15	 47	 51	  0	
23-Apr-2013	sub2326	2326	  2	  0	 38	  1	  1	  3	  3	  2	  1	  2	  0	0.46669	  0	0.90000	  0	 13	 42	 43	  1	
23-Apr-2013	sub2326	2326	  2	  0	 39	  1	  1	  3	  3	  2	  1	  2	  0	0.55157	  0	0.90000	  0	 13	 42	 43	  0	
23-Apr-2013	sub2326	2326	  2	  0	 40	  1	  1	  2	  5	  6	  1	  2	  1	0.98649	  1	0.90000	  1	 12	 30	 51	  0	
23-Apr-2013	sub2326	2326	  2	  0	 41	  1	  1	  2	  5	  6	  1	  1	  0	0.36618	  0	0.90000	  0	 12	 40	 41	  1	
23-Apr-2013	sub2326	2326	  2	  0	 42	  1	  1	  2	  5	  6	  1	  2	  1	0.32133	  1	0.90000	  0	 12	 30	 31	  1	
23-Apr-2013	sub2326	2326	  2	  0	 43	  1	  1	  6	  2	  3	  1	  1	  0	0.34113	  0	0.90000	  0	 16	 45	 46	  1	
23-Apr-2013	sub2326	2326	  2	  0	 44	  1	  1	  3	  3	  2	  1	  2	  0	0.64531	  0	0.90000	  0	 13	 42	 43	  0	
23-Apr-2013	sub2326	2326	  2	  0	 45	  1	  1	  1	  4	  6	  1	  2	  0	0.56027	  0	0.90000	  0	 11	 40	 41	  0	
23-Apr-2013	sub2326	2326	  2	  0	 46	  1	  1	  6	  2	  3	  0	  2	  0	0.97374	  1	0.90000	  1	 16	 37	 51	  0	
23-Apr-2013	sub2326	2326	  2	  0	 47	  1	  1	  5	  6	  6	  0	  1	  0	0.26418	  1	0.90000	  0	 15	 37	 48	  1	
23-Apr-2013	sub2326	2326	  2	  0	 48	  1	  1	  5	  6	  6	  0	  1	  0	0.24315	  1	0.90000	  0	 15	 37	 48	  1	
23-Apr-2013	sub2326	2326	  2	  0	 49	  1	  1	  3	  3	  2	  1	  2	  0	0.35250	  0	0.90000	  0	 13	 42	 43	  1	
23-Apr-2013	sub2326	2326	  2	  0	 50	  1	  1	  5	  6	  6	  1	  2	  0	0.40961	  0	0.90000	  0	 15	 45	 46	  1	
23-Apr-2013	sub2326	2326	  2	  0	 51	  1	  1	  2	  5	  6	  1	  1	  0	0.61071	  0	0.90000	  0	 12	 40	 41	  0	
23-Apr-2013	sub2326	2326	  2	  0	 52	  1	  1	  4	  1	  2	  1	  2	  1	0.57831	  1	0.90000	  0	 14	 32	 33	  0	
23-Apr-2013	sub2326	2326	  2	  0	 53	  1	  1	  4	  1	  2	  0	  1	  1	0.26640	  0	0.90000	  0	 14	 44	 39	  1	
23-Apr-2013	sub2326	2326	  2	  0	 54	  1	  1	  4	  1	  2	  1	  2	  1	0.39093	  1	0.90000	  0	 14	 32	 33	  1	
23-Apr-2013	sub2326	2326	  2	  0	 55	  1	  1	  6	  2	  3	  0	  1	  1	0.36721	  0	0.90000	  0	 16	 47	 38	  1	
23-Apr-2013	sub2326	2326	  2	  0	 56	  1	  1	  1	  4	  6	  1	  2	  0	0.29012	  0	0.90000	  0	 11	 40	 41	  1	
