Date 	 Name 	 ID 	 Gender 	 Appearance 	 Trial 	 Block 	 Bin 	 Condition 	 Category 	 Number 	 Valid 	 Keypress 	 Correct 	 RT 	 Realcorrect 	 Deadline 	 Timeout 	 Stimtrigger 	 Resptrigger 	 Fedtrigger 	 WithinTime 	 
12-May-2013	sub2345	2345	  1	  0	  1	  1	  1	  1	  2	  3	  1	  1	  1	13.75914	  1	0.60000	  1	 11	 30	 51	  0	
12-May-2013	sub2345	2345	  1	  0	  2	  1	  1	  2	  6	  5	  1	  2	  1	0.54694	  1	0.90000	  0	 12	 30	 31	  0	
12-May-2013	sub2345	2345	  1	  0	  3	  1	  1	  2	  6	  5	  1	  2	  1	0.53202	  1	0.90000	  0	 12	 30	 31	  0	
12-May-2013	sub2345	2345	  1	  0	  4	  1	  1	  4	  4	  1	  1	  1	  0	0.79562	  0	0.90000	  0	 14	 42	 43	  0	
12-May-2013	sub2345	2345	  1	  0	  5	  1	  1	  1	  2	  3	  1	  2	  0	0.47582	  0	0.90000	  0	 11	 40	 41	  1	
12-May-2013	sub2345	2345	  1	  0	  6	  1	  1	  6	  5	  5	  1	  2	  1	0.99130	  1	0.90000	  1	 16	 35	 51	  0	
12-May-2013	sub2345	2345	  1	  0	  7	  1	  1	  5	  1	  2	  1	  1	  1	0.45997	  1	0.90000	  0	 15	 35	 36	  1	
12-May-2013	sub2345	2345	  1	  0	  8	  1	  1	  3	  3	  3	  0	  2	  1	0.31073	  0	0.90000	  0	 13	 44	 39	  1	
12-May-2013	sub2345	2345	  1	  0	  9	  1	  1	  1	  2	  3	  1	  1	  1	0.74138	  1	0.90000	  0	 11	 30	 31	  0	
12-May-2013	sub2345	2345	  1	  0	 10	  1	  1	  3	  3	  3	  1	  2	  0	0.45061	  0	0.90000	  0	 13	 42	 43	  1	
12-May-2013	sub2345	2345	  1	  0	 11	  1	  1	  6	  5	  5	  1	  1	  0	0.72499	  0	0.90000	  0	 16	 45	 46	  0	
12-May-2013	sub2345	2345	  1	  0	 12	  1	  1	  5	  1	  2	  1	  2	  0	0.42137	  0	0.90000	  0	 15	 45	 46	  1	
12-May-2013	sub2345	2345	  1	  0	 13	  1	  1	  6	  5	  5	  0	  1	  1	0.37142	  0	0.90000	  0	 16	 47	 38	  1	
12-May-2013	sub2345	2345	  1	  0	 14	  1	  1	  2	  6	  5	  1	  2	  1	0.49641	  1	0.90000	  0	 12	 30	 31	  1	
12-May-2013	sub2345	2345	  1	  0	 15	  1	  1	  3	  3	  3	  1	  1	  1	0.52559	  1	0.90000	  0	 13	 32	 33	  0	
12-May-2013	sub2345	2345	  1	  0	 16	  1	  1	  5	  1	  2	  1	  2	  0	0.30488	  0	0.90000	  0	 15	 45	 46	  1	
12-May-2013	sub2345	2345	  1	  0	 17	  1	  1	  4	  4	  1	  1	  2	  1	0.44909	  1	0.90000	  0	 14	 32	 33	  1	
12-May-2013	sub2345	2345	  1	  0	 18	  1	  1	  5	  1	  2	  0	  1	  0	0.56896	  1	0.90000	  0	 15	 37	 48	  0	
12-May-2013	sub2345	2345	  1	  0	 19	  1	  1	  4	  4	  1	  1	  2	  1	0.37002	  1	0.90000	  0	 14	 32	 33	  1	
12-May-2013	sub2345	2345	  1	  0	 20	  1	  1	  5	  1	  2	  0	  1	  0	0.60907	  1	0.90000	  0	 15	 37	 48	  0	
12-May-2013	sub2345	2345	  1	  0	 21	  1	  1	  3	  3	  3	  1	  2	  0	0.33532	  0	0.90000	  0	 13	 42	 43	  1	
12-May-2013	sub2345	2345	  1	  0	 22	  1	  1	  4	  4	  1	  1	  2	  1	0.27290	  1	0.90000	  0	 14	 32	 33	  1	
12-May-2013	sub2345	2345	  1	  0	 23	  1	  1	  3	  3	  3	  1	  2	  0	0.38361	  0	0.90000	  0	 13	 42	 43	  1	
12-May-2013	sub2345	2345	  1	  0	 24	  1	  1	  4	  4	  1	  1	  1	  0	0.38471	  0	0.90000	  0	 14	 42	 43	  1	
12-May-2013	sub2345	2345	  1	  0	 25	  1	  1	  3	  3	  3	  0	  2	  1	0.34076	  0	0.90000	  0	 13	 44	 39	  1	
12-May-2013	sub2345	2345	  1	  0	 26	  1	  1	  5	  1	  2	  1	  1	  1	0.58450	  1	0.90000	  0	 15	 35	 36	  0	
12-May-2013	sub2345	2345	  1	  0	 27	  1	  1	  2	  6	  5	  1	  2	  1	0.42134	  1	0.90000	  0	 12	 30	 31	  1	
12-May-2013	sub2345	2345	  1	  0	 28	  1	  1	  4	  4	  1	  1	  1	  0	0.49105	  0	0.90000	  0	 14	 42	 43	  1	
12-May-2013	sub2345	2345	  1	  0	 29	  1	  1	  1	  2	  3	  1	  2	  0	0.51277	  0	0.90000	  0	 11	 40	 41	  0	
12-May-2013	sub2345	2345	  1	  0	 30	  1	  1	  6	  5	  5	  0	  1	  1	0.38436	  0	0.80000	  0	 16	 47	 38	  1	
12-May-2013	sub2345	2345	  1	  0	 31	  1	  1	  1	  2	  3	  1	  2	  0	0.30797	  0	0.80000	  0	 11	 40	 41	  1	
12-May-2013	sub2345	2345	  1	  0	 32	  1	  1	  1	  2	  3	  1	  1	  1	0.30876	  1	0.80000	  0	 11	 30	 31	  1	
12-May-2013	sub2345	2345	  1	  0	 33	  1	  1	  4	  4	  1	  1	  2	  1	0.27149	  1	0.80000	  0	 14	 32	 33	  1	
12-May-2013	sub2345	2345	  1	  0	 34	  1	  1	  6	  5	  5	  1	  2	  1	0.38683	  1	0.80000	  0	 16	 35	 36	  1	
12-May-2013	sub2345	2345	  1	  0	 35	  1	  1	  5	  1	  2	  1	  2	  0	0.42862	  0	0.70000	  0	 15	 45	 46	  1	
12-May-2013	sub2345	2345	  1	  0	 36	  1	  1	  3	  3	  3	  1	  1	  1	0.32997	  1	0.70000	  0	 13	 32	 33	  1	
12-May-2013	sub2345	2345	  1	  0	 37	  1	  1	  5	  1	  2	  0	  2	  1	0.38547	  0	0.70000	  0	 15	 47	 38	  1	
12-May-2013	sub2345	2345	  1	  0	 38	  1	  1	  6	  5	  5	  0	  2	  0	0.31013	  1	0.70000	  0	 16	 37	 48	  1	
12-May-2013	sub2345	2345	  1	  0	 39	  1	  1	  5	  1	  2	  0	  2	  1	0.30943	  0	0.70000	  0	 15	 47	 38	  1	
12-May-2013	sub2345	2345	  1	  0	 40	  1	  1	  3	  3	  3	  0	  2	  1	0.36998	  0	0.70000	  0	 13	 44	 39	  1	
12-May-2013	sub2345	2345	  1	  0	 41	  1	  1	  3	  3	  3	  1	  1	  1	0.25666	  1	0.60000	  0	 13	 32	 33	  1	
12-May-2013	sub2345	2345	  1	  0	 42	  1	  1	  2	  6	  5	  1	  2	  1	0.23740	  1	0.60000	  0	 12	 30	 31	  1	
12-May-2013	sub2345	2345	  1	  0	 43	  1	  1	  1	  2	  3	  1	  2	  0	0.24662	  0	0.60000	  0	 11	 40	 41	  1	
12-May-2013	sub2345	2345	  1	  0	 44	  1	  1	  6	  5	  5	  0	  2	  0	0.34547	  1	0.60000	  0	 16	 37	 48	  1	
12-May-2013	sub2345	2345	  1	  0	 45	  1	  1	  2	  6	  5	  1	  1	  0	0.26571	  0	0.60000	  0	 12	 40	 41	  1	
12-May-2013	sub2345	2345	  1	  0	 46	  1	  1	  3	  3	  3	  1	  2	  0	0.40383	  0	0.60000	  0	 13	 42	 43	  1	
12-May-2013	sub2345	2345	  1	  0	 47	  1	  1	  5	  1	  2	  1	  1	  1	0.39878	  1	0.60000	  0	 15	 35	 36	  1	
12-May-2013	sub2345	2345	  1	  0	 48	  1	  1	  5	  1	  2	  1	  1	  1	0.40296	  1	0.60000	  0	 15	 35	 36	  1	
12-May-2013	sub2345	2345	  1	  0	 49	  1	  1	  2	  6	  5	  1	  2	  1	0.42509	  1	0.60000	  0	 12	 30	 31	  1	
12-May-2013	sub2345	2345	  1	  0	 50	  1	  1	  4	  4	  1	  0	  2	  0	0.52773	  1	0.60000	  0	 14	 34	 49	  0	
12-May-2013	sub2345	2345	  1	  0	 51	  1	  1	  2	  6	  5	  1	  2	  1	0.65215	  1	0.50000	  1	 12	 30	 51	  0	
12-May-2013	sub2345	2345	  1	  0	 52	  1	  1	  1	  2	  3	  1	  2	  0	0.40594	  0	0.70000	  0	 11	 40	 41	  1	
12-May-2013	sub2345	2345	  1	  0	 53	  1	  1	  3	  3	  3	  1	  2	  0	0.41177	  0	0.70000	  0	 13	 42	 43	  1	
12-May-2013	sub2345	2345	  1	  0	 54	  1	  1	  2	  6	  5	  1	  1	  0	0.38343	  0	0.70000	  0	 12	 40	 41	  1	
12-May-2013	sub2345	2345	  1	  0	 55	  1	  1	  4	  4	  1	  1	  2	  1	0.37731	  1	0.70000	  0	 14	 32	 33	  1	
12-May-2013	sub2345	2345	  1	  0	 56	  1	  1	  2	  6	  5	  1	  1	  0	0.50206	  0	0.70000	  0	 12	 40	 41	  0	
12-May-2013	sub2345	2345	  1	  0	 57	  1	  1	  2	  6	  5	  1	  2	  1	0.37348	  1	0.70000	  0	 12	 30	 31	  1	
12-May-2013	sub2345	2345	  1	  0	 58	  1	  1	  1	  2	  3	  1	  2	  0	0.64066	  0	0.70000	  0	 11	 40	 41	  0	
12-May-2013	sub2345	2345	  1	  0	 59	  1	  1	  6	  5	  5	  1	  2	  1	0.41780	  1	0.70000	  0	 16	 35	 36	  1	
12-May-2013	sub2345	2345	  1	  0	 60	  1	  1	  6	  5	  5	  0	  2	  0	0.51368	  1	0.70000	  0	 16	 37	 48	  0	
12-May-2013	sub2345	2345	  1	  0	 61	  1	  1	  6	  5	  5	  0	  2	  0	0.36062	  1	0.60000	  0	 16	 37	 48	  1	
12-May-2013	sub2345	2345	  1	  0	 62	  1	  1	  2	  6	  5	  1	  2	  1	0.54530	  1	0.60000	  0	 12	 30	 31	  0	
12-May-2013	sub2345	2345	  1	  0	 63	  1	  1	  6	  5	  5	  1	  2	  1	0.54558	  1	0.60000	  0	 16	 35	 36	  0	
12-May-2013	sub2345	2345	  1	  0	 64	  1	  1	  6	  5	  5	  0	  2	  0	0.42185	  1	0.60000	  0	 16	 37	 48	  1	
12-May-2013	sub2345	2345	  1	  0	 65	  1	  1	  2	  6	  5	  1	  2	  1	0.36789	  1	0.60000	  0	 12	 30	 31	  1	
12-May-2013	sub2345	2345	  1	  0	 66	  1	  1	  4	  4	  1	  0	  1	  1	0.21764	  0	0.60000	  0	 14	 44	 39	  1	
12-May-2013	sub2345	2345	  1	  0	 67	  1	  1	  5	  1	  2	  0	  2	  1	0.49323	  0	0.60000	  0	 15	 47	 38	  1	
12-May-2013	sub2345	2345	  1	  0	 68	  1	  1	  6	  5	  5	  1	  2	  1	0.50898	  1	0.60000	  0	 16	 35	 36	  0	
12-May-2013	sub2345	2345	  1	  0	 69	  1	  1	  3	  3	  3	  1	  1	  1	0.40485	  1	0.60000	  0	 13	 32	 33	  1	
12-May-2013	sub2345	2345	  1	  0	 70	  1	  1	  1	  2	  3	  1	  1	  1	0.30143	  1	0.60000	  0	 11	 30	 31	  1	
12-May-2013	sub2345	2345	  1	  0	 71	  1	  1	  4	  4	  1	  1	  2	  1	0.45015	  1	0.60000	  0	 14	 32	 33	  1	
12-May-2013	sub2345	2345	  1	  0	 72	  1	  1	  1	  2	  3	  1	  1	  1	0.36430	  1	0.60000	  0	 11	 30	 31	  1	
12-May-2013	sub2345	2345	  1	  0	 73	  1	  1	  4	  4	  1	  1	  2	  1	0.35030	  1	0.60000	  0	 14	 32	 33	  1	
12-May-2013	sub2345	2345	  1	  0	 74	  1	  1	  3	  3	  3	  1	  2	  0	0.25021	  0	0.60000	  0	 13	 42	 43	  1	
12-May-2013	sub2345	2345	  1	  0	 75	  1	  1	  1	  2	  3	  1	  2	  0	0.42330	  0	0.60000	  0	 11	 40	 41	  1	
12-May-2013	sub2345	2345	  1	  0	  1	  2	  1	  2	  5	  1	  1	  2	  1	0.16916	  1	0.60000	  0	 12	 30	 31	  1	
12-May-2013	sub2345	2345	  1	  0	  2	  2	  1	  6	  2	  1	  0	  1	  1	0.36595	  0	0.30000	  1	 16	 47	 51	  1	
12-May-2013	sub2345	2345	  1	  0	  3	  2	  1	  1	  6	  1	  1	  1	  1	0.29995	  1	0.90000	  0	 11	 30	 31	  1	
