Date 	 Name 	 ID 	 Gender 	 Appearance 	 Trial 	 Block 	 Bin 	 Condition 	 Category 	 Number 	 Valid 	 Keypress 	 Correct 	 RT 	 Realcorrect 	 Deadline 	 Timeout 	 Stimtrigger 	 Resptrigger 	 Fedtrigger 	 WithinTime 	 
09-May-2013	sub2343	2343	  2	  1	  1	  1	  1	  1	  1	  1	  1	  1	  1	1.11172	  1	0.60000	  1	 11	 30	 51	  0	
09-May-2013	sub2343	2343	  2	  1	  2	  1	  1	  4	  4	  4	  1	  2	  1	0.29190	  1	0.90000	  0	 14	 32	 33	  1	
09-May-2013	sub2343	2343	  2	  1	  3	  1	  1	  3	  6	  3	  1	  1	  1	0.56152	  1	0.90000	  0	 13	 32	 33	  0	
09-May-2013	sub2343	2343	  2	  1	  4	  1	  1	  2	  2	  5	  1	  1	  0	0.66370	  0	0.90000	  0	 12	 40	 41	  0	
09-May-2013	sub2343	2343	  2	  1	  5	  1	  1	  2	  2	  5	  1	  2	  1	0.33366	  1	0.90000	  0	 12	 30	 31	  1	
09-May-2013	sub2343	2343	  2	  1	  6	  1	  1	  4	  4	  4	  1	  1	  0	0.31024	  0	0.90000	  0	 14	 42	 43	  1	
09-May-2013	sub2343	2343	  2	  1	  7	  1	  1	  6	  5	  3	  1	  2	  1	0.55674	  1	0.90000	  0	 16	 35	 36	  0	
09-May-2013	sub2343	2343	  2	  1	  8	  1	  1	  1	  1	  1	  1	  1	  1	0.52496	  1	0.90000	  0	 11	 30	 31	  0	
09-May-2013	sub2343	2343	  2	  1	  9	  1	  1	  3	  6	  3	  1	  2	  0	0.57252	  0	0.90000	  0	 13	 42	 43	  0	
09-May-2013	sub2343	2343	  2	  1	 10	  1	  1	  6	  5	  3	  0	  1	  1	0.58776	  0	0.90000	  0	 16	 47	 38	  0	
09-May-2013	sub2343	2343	  2	  1	 11	  1	  1	  3	  6	  3	  1	  1	  1	42.35293	  1	0.90000	  1	 13	 32	 51	  0	
09-May-2013	sub2343	2343	  2	  1	 12	  1	  1	  1	  1	  1	  1	  2	  0	16.36154	  0	0.90000	  1	 11	 40	 51	  0	
09-May-2013	sub2343	2343	  2	  1	 13	  1	  1	  5	  3	  4	  1	  2	  0	0.54926	  0	0.90000	  0	 15	 45	 46	  0	
09-May-2013	sub2343	2343	  2	  1	 14	  1	  1	  3	  6	  3	  1	  1	  1	0.26901	  1	0.90000	  0	 13	 32	 33	  1	
09-May-2013	sub2343	2343	  2	  1	 15	  1	  1	  3	  6	  3	  1	  2	  0	0.36231	  0	0.90000	  0	 13	 42	 43	  1	
09-May-2013	sub2343	2343	  2	  1	 16	  1	  1	  4	  4	  4	  1	  1	  0	0.33551	  0	0.90000	  0	 14	 42	 43	  1	
09-May-2013	sub2343	2343	  2	  1	 17	  1	  1	  4	  4	  4	  1	  2	  1	0.33342	  1	0.90000	  0	 14	 32	 33	  1	
09-May-2013	sub2343	2343	  2	  1	 18	  1	  1	  4	  4	  4	  1	  2	  1	0.50368	  1	0.90000	  0	 14	 32	 33	  0	
09-May-2013	sub2343	2343	  2	  1	 19	  1	  1	  5	  3	  4	  0	  2	  1	0.71011	  0	0.90000	  0	 15	 47	 38	  0	
09-May-2013	sub2343	2343	  2	  1	 20	  1	  1	  2	  2	  5	  1	  1	  0	0.61385	  0	0.90000	  0	 12	 40	 41	  0	
09-May-2013	sub2343	2343	  2	  1	 21	  1	  1	  1	  1	  1	  1	  2	  0	0.29472	  0	0.90000	  0	 11	 40	 41	  1	
09-May-2013	sub2343	2343	  2	  1	 22	  1	  1	  3	  6	  3	  0	  2	  1	0.24467	  0	0.90000	  0	 13	 44	 39	  1	
09-May-2013	sub2343	2343	  2	  1	 23	  1	  1	  4	  4	  4	  1	  2	  1	0.35062	  1	0.90000	  0	 14	 32	 33	  1	
09-May-2013	sub2343	2343	  2	  1	 24	  1	  1	  3	  6	  3	  0	  2	  1	0.41807	  0	0.90000	  0	 13	 44	 39	  1	
09-May-2013	sub2343	2343	  2	  1	 25	  1	  1	  2	  2	  5	  1	  2	  1	0.51310	  1	0.90000	  0	 12	 30	 31	  0	
09-May-2013	sub2343	2343	  2	  1	 26	  1	  1	  5	  3	  4	  0	  2	  1	0.47190	  0	0.90000	  0	 15	 47	 38	  1	
09-May-2013	sub2343	2343	  2	  1	 27	  1	  1	  4	  4	  4	  1	  2	  1	0.42858	  1	0.90000	  0	 14	 32	 33	  1	
09-May-2013	sub2343	2343	  2	  1	 28	  1	  1	  2	  2	  5	  1	  2	  1	0.25375	  1	0.90000	  0	 12	 30	 31	  1	
09-May-2013	sub2343	2343	  2	  1	 29	  1	  1	  6	  5	  3	  1	  2	  1	0.53444	  1	0.90000	  0	 16	 35	 36	  0	
09-May-2013	sub2343	2343	  2	  1	 30	  1	  1	  2	  2	  5	  1	  2	  1	0.26058	  1	0.90000	  0	 12	 30	 31	  1	
09-May-2013	sub2343	2343	  2	  1	 31	  1	  1	  4	  4	  4	  1	  2	  1	0.32923	  1	0.90000	  0	 14	 32	 33	  1	
09-May-2013	sub2343	2343	  2	  1	 32	  1	  1	  3	  6	  3	  1	  2	  0	0.29103	  0	0.90000	  0	 13	 42	 43	  1	
09-May-2013	sub2343	2343	  2	  1	 33	  1	  1	  5	  3	  4	  1	  2	  0	0.29755	  0	0.90000	  0	 15	 45	 46	  1	
09-May-2013	sub2343	2343	  2	  1	 34	  1	  1	  3	  6	  3	  1	  2	  0	0.41785	  0	0.90000	  0	 13	 42	 43	  1	
09-May-2013	sub2343	2343	  2	  1	 35	  1	  1	  6	  5	  3	  1	  2	  1	0.43538	  1	0.90000	  0	 16	 35	 36	  1	
09-May-2013	sub2343	2343	  2	  1	 36	  1	  1	  6	  5	  3	  1	  2	  1	0.22876	  1	0.90000	  0	 16	 35	 36	  1	
09-May-2013	sub2343	2343	  2	  1	 37	  1	  1	  2	  2	  5	  1	  2	  1	0.30016	  1	0.90000	  0	 12	 30	 31	  1	
09-May-2013	sub2343	2343	  2	  1	 38	  1	  1	  5	  3	  4	  1	  2	  0	0.27366	  0	0.90000	  0	 15	 45	 46	  1	
09-May-2013	sub2343	2343	  2	  1	 39	  1	  1	  6	  5	  3	  0	  2	  0	0.49027	  1	0.90000	  0	 16	 37	 48	  1	
09-May-2013	sub2343	2343	  2	  1	 40	  1	  1	  4	  4	  4	  1	  2	  1	0.51546	  1	0.90000	  0	 14	 32	 33	  0	
09-May-2013	sub2343	2343	  2	  1	 41	  1	  1	  4	  4	  4	  1	  2	  1	0.35020	  1	0.90000	  0	 14	 32	 33	  1	
09-May-2013	sub2343	2343	  2	  1	 42	  1	  1	  6	  5	  3	  0	  2	  0	0.55401	  1	0.90000	  0	 16	 37	 48	  0	
09-May-2013	sub2343	2343	  2	  1	 43	  1	  1	  6	  5	  3	  0	  2	  0	0.37111	  1	0.90000	  0	 16	 37	 48	  1	
09-May-2013	sub2343	2343	  2	  1	 44	  1	  1	  5	  3	  4	  0	  2	  1	0.47212	  0	0.80000	  0	 15	 47	 38	  1	
09-May-2013	sub2343	2343	  2	  1	 45	  1	  1	  1	  1	  1	  1	  1	  1	0.77719	  1	0.80000	  0	 11	 30	 31	  0	
09-May-2013	sub2343	2343	  2	  1	 46	  1	  1	  1	  1	  1	  1	  1	  1	0.33682	  1	0.80000	  0	 11	 30	 31	  1	
09-May-2013	sub2343	2343	  2	  1	 47	  1	  1	  5	  3	  4	  0	  1	  0	0.52557	  1	0.80000	  0	 15	 37	 48	  0	
09-May-2013	sub2343	2343	  2	  1	 48	  1	  1	  6	  5	  3	  1	  2	  1	0.33063	  1	0.80000	  0	 16	 35	 36	  1	
09-May-2013	sub2343	2343	  2	  1	 49	  1	  1	  4	  4	  4	  0	  2	  0	0.42204	  1	0.80000	  0	 14	 34	 49	  1	
09-May-2013	sub2343	2343	  2	  1	 50	  1	  1	  5	  3	  4	  0	  2	  1	0.46133	  0	0.80000	  0	 15	 47	 38	  1	
09-May-2013	sub2343	2343	  2	  1	 51	  1	  1	  1	  1	  1	  1	  2	  0	0.46610	  0	0.70000	  0	 11	 40	 41	  1	
09-May-2013	sub2343	2343	  2	  1	 52	  1	  1	  6	  5	  3	  1	  2	  1	0.48608	  1	0.70000	  0	 16	 35	 36	  1	
09-May-2013	sub2343	2343	  2	  1	 53	  1	  1	  2	  2	  5	  1	  1	  0	0.55731	  0	0.70000	  0	 12	 40	 41	  0	
09-May-2013	sub2343	2343	  2	  1	 54	  1	  1	  2	  2	  5	  1	  1	  0	0.47335	  0	0.70000	  0	 12	 40	 41	  1	
09-May-2013	sub2343	2343	  2	  1	 55	  1	  1	  1	  1	  1	  1	  2	  0	0.34713	  0	0.70000	  0	 11	 40	 41	  1	
09-May-2013	sub2343	2343	  2	  1	 56	  1	  1	  3	  6	  3	  1	  2	  0	0.61441	  0	0.70000	  0	 13	 42	 43	  0	
09-May-2013	sub2343	2343	  2	  1	 57	  1	  1	  3	  6	  3	  1	  2	  0	0.39174	  0	0.70000	  0	 13	 42	 43	  1	
09-May-2013	sub2343	2343	  2	  1	 58	  1	  1	  6	  5	  3	  0	  2	  0	0.47185	  1	0.70000	  0	 16	 37	 48	  1	
09-May-2013	sub2343	2343	  2	  1	 59	  1	  1	  5	  3	  4	  1	  2	  0	1.62168	  0	0.70000	  1	 15	 45	 51	  0	
09-May-2013	sub2343	2343	  2	  1	 60	  1	  1	  1	  1	  1	  1	  1	  1	0.53721	  1	0.80000	  0	 11	 30	 31	  0	
09-May-2013	sub2343	2343	  2	  1	 61	  1	  1	  6	  5	  3	  1	  2	  1	0.50598	  1	0.80000	  0	 16	 35	 36	  0	
09-May-2013	sub2343	2343	  2	  1	 62	  1	  1	  5	  3	  4	  0	  2	  1	0.51987	  0	0.80000	  0	 15	 47	 38	  0	
