Date 	 Name 	 ID 	 Gender 	 Appearance 	 Trial 	 Block 	 Bin 	 Condition 	 Category 	 Number 	 Valid 	 Keypress 	 Correct 	 RT 	 Realcorrect 	 Deadline 	 Timeout 	 Stimtrigger 	 Resptrigger 	 Fedtrigger 	 WithinTime 	 
08-May-2013	sub2340	2340	  1	  0	  1	  1	  1	  2	  4	  3	  1	  1	  0	0.91070	  0	0.60000	  1	 12	 40	 51	  0	
08-May-2013	sub2340	2340	  1	  0	  2	  1	  1	  5	  2	  4	  1	  1	  1	0.35871	  1	0.90000	  0	 15	 35	 36	  1	
08-May-2013	sub2340	2340	  1	  0	  3	  1	  1	  2	  4	  3	  1	  1	  0	0.59106	  0	0.90000	  0	 12	 40	 41	  0	
08-May-2013	sub2340	2340	  1	  0	  4	  1	  1	  4	  3	  4	  1	  1	  0	0.73404	  0	0.90000	  0	 14	 42	 43	  0	
08-May-2013	sub2340	2340	  1	  0	  5	  1	  1	  1	  5	  3	  1	  2	  0	0.50164	  0	0.90000	  0	 11	 40	 41	  0	
08-May-2013	sub2340	2340	  1	  0	  6	  1	  1	  1	  5	  3	  1	  1	  1	0.34946	  1	0.90000	  0	 11	 30	 31	  1	
08-May-2013	sub2340	2340	  1	  0	  7	  1	  1	  4	  3	  4	  1	  1	  0	0.54236	  0	0.90000	  0	 14	 42	 43	  0	
08-May-2013	sub2340	2340	  1	  0	  8	  1	  1	  1	  5	  3	  1	  2	  0	0.74231	  0	0.90000	  0	 11	 40	 41	  0	
08-May-2013	sub2340	2340	  1	  0	  9	  1	  1	  2	  4	  3	  1	  2	  1	0.62964	  1	0.90000	  0	 12	 30	 31	  0	
08-May-2013	sub2340	2340	  1	  0	 10	  1	  1	  6	  6	  3	  0	  2	  0	0.58594	  1	0.90000	  0	 16	 37	 48	  0	
08-May-2013	sub2340	2340	  1	  0	 11	  1	  1	  2	  4	  3	  1	  1	  0	0.56128	  0	0.90000	  0	 12	 40	 41	  0	
08-May-2013	sub2340	2340	  1	  0	 12	  1	  1	  3	  1	  6	  1	  2	  0	0.45063	  0	0.90000	  0	 13	 42	 43	  1	
08-May-2013	sub2340	2340	  1	  0	 13	  1	  1	  5	  2	  4	  1	  1	  1	0.77258	  1	0.90000	  0	 15	 35	 36	  0	
08-May-2013	sub2340	2340	  1	  0	 14	  1	  1	  3	  1	  6	  1	  2	  0	0.58610	  0	0.90000	  0	 13	 42	 43	  0	
