subid,appearance,real_trial,trial_perC,trial,block,bin,cond,choice,feedback,RT,ACC,prob,LR,immedRT,immedRTdiff,immedRT_corr,immedRTdiff_corr,delayRT,delayRTdiff,delayRT_corr,delayRTdiff_corr,stay_switch,con_incon,Re_choseL,Re_choseC,delay,N_choseL,NC_choseL,N_choseC,NC_choseC,N_cur_choice,NC_cur_choice,
2301,0,414,20,114,3,2,1,1,1,0.03131,1,1,1,NaN,NaN,NaN,NaN,0.455,NaN,0.455,NaN,1,1,1,1,4,13,13,13,13,13,13
2301,0,430,21,130,3,2,1,1,1,0.455,1,1,1,0.11226,-0.34274,0.11226,-0.34274,NaN,NaN,NaN,NaN,NaN,NaN,1,1,15,14,14,14,14,14,14
2301,0,435,22,135,3,2,1,NaN,NaN,NaN,NaN,1,1,0.28382,NaN,0.28382,NaN,0.28382,NaN,0.28382,NaN,NaN,NaN,1,1,4,15,15,15,15,0,0
2301,0,436,23,136,3,2,1,1,1,0.28382,1,1,1,0.39879,0.11497,NaN,NaN,0.48918,0.20536,0.48918,0.20536,1,1,NaN,0,0,15,15,15,15,15,15
2301,0,439,24,139,3,2,1,1,1,0.48918,1,1,1,0.39407,-0.09511,0.39407,-0.09511,0.42505,-0.06413,0.42505,-0.06413,1,1,1,1,2,16,16,16,16,16,16
2301,0,450,25,150,3,2,1,1,1,0.42505,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,10,17,17,17,17,17,17
2301,0,456,1,6,4,1,1,2,0,0.00289,0,1,1,NaN,NaN,NaN,NaN,0.4527,NaN,0.4527,NaN,0,1,NaN,NaN,NaN,0,0,0,0,0,0
2301,0,461,2,11,4,1,1,1,1,0.4527,1,1,1,0.40216,-0.05054,0.40216,-0.05054,0.45025,-0.00245,0.45025,-0.00245,1,1,1,1,4,0,0,0,0,0,0
2301,0,470,3,20,4,1,1,1,1,0.45025,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,8,1,1,1,1,1,1
2301,0,472,4,22,4,1,1,1,1,0.01769,1,1,1,NaN,NaN,NaN,NaN,0.38059,NaN,NaN,NaN,0,0,1,1,1,2,2,2,2,2,2
2301,0,482,5,32,4,1,1,2,0,0.38059,0,1,1,0.45601,0.07542,0.45601,0.07542,NaN,NaN,NaN,NaN,0,1,1,1,9,3,3,3,3,1,0
2301,0,490,6,40,4,1,1,1,1,0.06383,1,1,1,0.4811,NaN,NaN,NaN,0.43809,NaN,0.43809,NaN,1,1,1,1,7,3,3,3,3,3,3
2301,0,497,7,47,4,1,1,1,1,0.43809,1,1,1,0.45579,0.0177,0.45579,0.0177,0.46237,0.02428,0.46237,0.02428,1,1,1,1,6,4,4,4,4,4,4
2301,0,501,8,51,4,1,1,1,1,0.46237,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,3,5,5,5,5,5,5
2301,0,503,9,53,4,1,1,1,1,0.02208,1,1,1,0.48098,NaN,0.48098,NaN,0.46668,NaN,0.46668,NaN,1,1,1,1,1,6,6,6,6,6,6
2301,0,516,10,66,4,1,1,1,1,0.46668,1,1,1,0.48735,0.02067,0.48735,0.02067,0.48735,0.02067,0.48735,0.02067,1,1,1,1,12,7,7,7,7,7,7
2301,0,517,11,67,4,1,1,1,1,0.48735,1,1,1,NaN,NaN,NaN,NaN,0.41652,-0.07083,0.41652,-0.07083,1,1,1,1,0,8,8,8,8,8,8
2301,0,519,12,69,4,1,1,1,1,0.41652,1,1,1,0.38506,-0.03146,NaN,NaN,0.45453,0.03801,0.45453,0.03801,1,1,1,1,1,9,9,9,9,9,9
2301,0,529,13,79,4,2,1,1,1,0.45453,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,9,10,10,10,10,10,10
2301,0,532,14,82,4,2,1,1,1,0.02444,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,2,11,11,11,11,11,11
2301,0,534,15,84,4,2,1,1,1,0.02467,1,1,1,0.40751,NaN,0.40751,NaN,0.40751,NaN,0.40751,NaN,1,1,1,1,1,12,12,12,12,12,12
2301,0,535,16,85,4,2,1,1,1,0.40751,1,1,1,NaN,NaN,NaN,NaN,0.49351,0.086,0.49351,0.086,1,1,1,1,0,13,13,13,13,13,13
2301,0,560,17,110,4,2,1,1,1,0.49351,1,1,1,0.20082,-0.29269,0.20082,-0.29269,NaN,NaN,NaN,NaN,1,1,1,1,24,14,14,14,14,14,14
2301,0,570,18,120,4,2,1,1,1,0.03564,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,9,15,15,15,15,15,15
2301,0,582,19,132,4,2,1,1,1,0.02579,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,11,16,16,16,16,16,16
2301,0,592,20,142,4,2,1,1,1,0.0105,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,9,17,17,17,17,17,17
2301,0,593,21,143,4,2,1,1,1,0.0245,1,1,1,0.41784,NaN,0.41784,NaN,0.41784,NaN,0.41784,NaN,1,1,1,1,0,18,18,18,18,18,18
2301,0,594,22,144,4,2,1,1,1,0.41784,1,1,1,NaN,NaN,NaN,NaN,0.46389,0.04605,0.46389,0.04605,1,1,1,1,0,19,19,19,19,19,19
2301,0,596,23,146,4,2,1,1,1,0.46389,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,20,20,20,20,20,20
2301,0,598,24,148,4,2,1,1,1,0.05559,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,21,21,21,21,21,21
2301,0,600,25,150,4,2,1,1,1,0.01571,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,22,22,22,22,22,22
2301,0,609,1,9,5,1,1,1,1,0.17228,1,1,1,0.35795,0.18567,0.35795,0.18567,0.35795,0.18567,0.35795,0.18567,1,1,NaN,NaN,NaN,0,0,0,0,0,0
2301,0,610,2,10,5,1,1,1,1,0.35795,1,1,1,0.49587,0.13792,0.49587,0.13792,0.41008,0.05213,0.41008,0.05213,1,1,1,1,0,1,1,1,1,1,1
2301,0,612,3,12,5,1,1,1,1,0.41008,1,1,1,0.47576,0.06568,0.47576,0.06568,0.44457,0.03449,0.44457,0.03449,1,1,1,1,1,2,2,2,2,2,2
2301,0,623,4,23,5,1,1,1,1,0.44457,1,1,1,0.43125,-0.01332,NaN,NaN,0.4243,-0.02027,0.4243,-0.02027,1,1,1,1,10,3,3,3,3,3,3
2301,0,631,5,31,5,1,1,1,1,0.4243,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,7,4,4,4,4,4,4
2301,0,635,6,35,5,1,1,NaN,NaN,NaN,NaN,1,1,0.38108,NaN,0.38108,NaN,0.38108,NaN,0.38108,NaN,NaN,NaN,1,1,3,5,5,5,5,0,0
2301,0,636,7,36,5,1,1,1,1,0.38108,1,1,1,0.36295,-0.01813,NaN,NaN,0.41957,0.03849,0.41957,0.03849,1,1,NaN,0,0,5,5,5,5,5,5
2301,0,642,8,42,5,1,1,1,1,0.41957,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1,1,5,6,6,6,6,6,6
2301,0,657,9,57,5,1,1,2,0,0.0821,0,1,1,0.42053,NaN,0.42053,NaN,0.42053,NaN,0.42053,NaN,0,1,1,1,14,7,7,7,7,0,0
2301,0,658,10,58,5,1,1,1,1,0.42053,1,1,1,0.10363,-0.3169,0.10363,-0.3169,0.41989,-0.00064,0.41989,-0.00064,1,1,1,1,0,7,7,7,7,7,7
2301,0,666,11,66,5,1,1,1,1,0.41989,1,1,1,0.39152,-0.02837,0.39152,-0.02837,NaN,NaN,NaN,NaN,NaN,NaN,1,1,7,8,8,8,8,8,8
2301,0,670,12,70,5,1,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,3,9,9,9,9,0,0
2301,0,695,13,95,5,2,1,1,1,0.02738,1,1,1,NaN,NaN,NaN,NaN,0.49083,NaN,0.49083,NaN,1,1,NaN,0,24,9,9,9,9,9,9
2301,0,705,14,105,5,2,1,1,1,0.49083,1,1,1,NaN,NaN,NaN,NaN,0.49479,0.00396,0.49479,0.00396,1,1,1,1,9,10,10,10,10,10,10
2301,0,710,15,110,5,2,1,1,1,0.49479,1,1,1,0.42854,-0.06625,0.42854,-0.06625,0.42854,-0.06625,0.42854,-0.06625,1,1,1,1,4,11,11,11,11,11,11
2301,0,711,16,111,5,2,1,1,1,0.42854,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,0,12,12,12,12,12,12
2301,0,715,17,115,5,2,1,1,1,0.07138,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,3,13,13,13,13,13,13
2301,0,717,18,117,5,2,1,1,1,0.01598,1,1,1,0.35334,NaN,0.35334,NaN,0.11009,NaN,0.11009,NaN,1,1,1,1,1,14,14,14,14,14,14
2301,0,725,19,125,5,2,1,1,1,0.11009,1,1,1,0.43135,0.32126,0.43135,0.32126,0.43135,0.32126,0.43135,0.32126,1,1,1,1,7,15,15,15,15,15,15
2301,0,726,20,126,5,2,1,1,1,0.43135,1,1,1,0.40375,-0.0276,0.40375,-0.0276,NaN,NaN,NaN,NaN,1,1,1,1,0,16,16,16,16,16,16
2301,0,729,21,129,5,2,1,1,1,0.0499,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,2,17,17,17,17,17,17
2301,0,731,22,131,5,2,1,1,1,0.05623,1,1,1,0.48896,NaN,0.48896,NaN,0.36116,NaN,NaN,NaN,0,0,1,1,1,18,18,18,18,18,18
2301,0,737,23,137,5,2,1,2,0,0.36116,0,1,1,0.49816,0.137,0.49816,0.137,NaN,NaN,NaN,NaN,0,1,1,1,5,19,19,19,19,1,0
2301,0,740,24,140,5,2,1,1,1,0.08711,1,1,1,NaN,NaN,NaN,NaN,0.11015,NaN,0.11015,NaN,1,1,1,1,2,19,19,19,19,19,19
2301,0,745,25,145,5,2,1,1,1,0.11015,1,1,1,0.12584,0.01569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,4,20,20,20,20,20,20
